年份,特材代碼,特材代碼前五碼,核價類別名稱,中英文品名,產品型號/規格,單位,支付點數,申請者簡稱,許可證字號,中文品名,英文品名,點數變更記錄
108,CGS01PSSMTMR,CGS01,PRELUDE　SHORT　SHEATH　INTRODUCER　4CM(D+S+STOPCOCK)動靜脈廔管用導引鞘,,PSS-5F:8F-4MT,SET,1022.0,科達,衛署醫器輸字第021033號,"""美瑞特""福祿動靜脈廔管用導引鞘                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ","""MERIT""PRELUDE SHORT SHEATH INTRODUCER                                                                                                                                                                                                          ",0
108,CMB02ACE13UF,CMB02,顱內血管抽吸取栓裝置　Reperfusion　Catheter(大管徑>＝5FR),,5MAXACE-132;127;125(擴增型號5MAXACE068;5MAXACE068L127;5MAXACE068L125自1070501日生效),條,92222.0,科達,衛部醫器輸字第026556號,"""彼娜波""彼娜波系統(再灌流導管5MAXACE)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ","""Penumbra"" Penumbra System MAX(Reperfusion Catheter 5MAXACE)                                                                                                                                                                                    ",0
108,CBP02NCSPRM4,CBP02,PTCA BALLOON CATHETER(Rapid-exchange),,NCSP-20;225;25;30;325;35;375;40-06X;12X;21X;NCSP-20;25;30;325;35;375;40-09X;15X;NCSP-5015X;-45-15X;21X;NCSP-25:40-27X(NCSP275-06;09;12;15;21-X自1040901生效),條,6217.0,美敦力,衛署醫器輸字第018001號,"""美敦力""史賓特高壓快速交換氣球擴張導管(冠狀動脈)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ","""MEDTRONIC""NC SPRINTER RAPID EXCHANGE BALLOON DILATATION CATHETER                                                                                                                                                                               ",0
108,CBP02SPR32M4,CBP02,PTCA BALLOON CATHETER(Over-the-wire),,SPR15-06W:20W;SPR20;225;25;275-06W:30W;SPR30;325;35;375-06W:30W;SPR40-06W:30W,條,6535.0,美敦力,衛署醫器輸字第016915號,"""美敦力""史賓特同軸導線氣球擴張導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""MEDTRONIC""SPRINTER OVER-THE-WIRE BALLOON DILATATION CATHETER                                                                                                                                                                                   ",0
108,CBP02SPRLGM4,CBP02,PTCA BALLOON CATHETER(Rapid-exchange),,SPL-12506X-40006X;12510X-40010X;12512X-40012X;12515X-40015X;12520X-40020X;20025X-40025X;20030X-40030X,EA,6217.0,美敦力,衛署醫器輸字第019095號,"""美敦力""史賓特快速交換氣球擴張導管(冠狀動脈)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ","""MEDTRONIC""SPRINTER LEGEND RAPID EXCHANGE BALLOON DILATATION CATHETER                                                                                                                                                                           ",0
108,CGS0100011VE,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,05;06;07;08;090011,SET,537.0,美敦力,衛署醫器輸字第009715號,"""艾必依""經皮下導引套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""AVE"" PERCUTANEOUS CATHETER INTRODUCERS                                                                                                                                                                                                         ",0
108,CGS0100023VE,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve",,06;07;08;090023(06;07;08;09-0037A自1041101生效),組,887.0,美敦力,衛署醫器輸字第009715號,"""艾必依""經皮下導引套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""AVE"" PERCUTANEOUS CATHETER INTRODUCERS                                                                                                                                                                                                         ",0
108,CGS011101AVE,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,05;06;07;08;091101A(01-010;110-1A;04-00-28;31;35-A自1041101生效),組,537.0,美敦力,衛署醫器輸字第009715號,"""艾必依""經皮下導引套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""AVE"" PERCUTANEOUS CATHETER INTRODUCERS                                                                                                                                                                                                         ",0
108,CGS01440042C,CGS01,"SHEATH(w/dilator)/peel-away sheath,guidewire,needle",,8815544001:8815544003;8815544010;(8815544002;8815544003自1070501起刪除),組,785.0,美敦力,衛署醫器輸字第009666號,"""柯惠"" 慢性血液透析導管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ","""Covidien"" Chronic Hemodialysis Catheters                                                                                                                                                                                                       ",0
108,CGS01440132C,CGS01,"SHEATH(w/dilator)/peel-away sheath,guidewire,needle",,8815544013,SET,785.0,美敦力,衛署醫器輸字第009666號,"""柯惠""肯特利慢性血液透析導管:導引器組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ","""COVIDIEN""KENDALL CHRONIC HEMODIALYSIS CATHETERS:SHEATH INTRODUCER                                                                                                                                                                              ",0
108,CGS016207DM4,CGS01,DUAL CHAMBER PEEL-AWAY INTRODUCER SET(2SHI+2DI+2GW+N+SY),,6207D:6212D,SET,1104.0,美敦力,衛署醫器輸字第010125號,"""美敦力""導線導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""MEDTRONIC"" PERCUTANEOUS LEAD INTRODUCERS                                                                                                                                                                                                       ",0
108,CGS016207SM4,CGS01,"SHEATH(w/dilator)/peel-away sheath,guidewire,needle",,6207S:6212S,SET,785.0,美敦力,衛署醫器輸字第010125號,"""美敦力""導線導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""MEDTRONIC"" PERCUTANEOUS LEAD INTRODUCERS                                                                                                                                                                                                       ",0
108,CGS0162BTKM4,CGS01,"SHEATH(w/dilator)/peel-away sheath,guidewire,needle",,6207BTK:6212BTK,SET,785.0,美敦力,衛署醫器輸字第010125號,"""美敦力""導線導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""MEDTRONIC"" PERCUTANEOUS LEAD INTRODUCERS                                                                                                                                                                                                       ",0
108,CGS0162MPRM4,CGS01,配合心臟整流去顫器結合心房同步雙心室節律器使用左心室傳送系統(不含導引線)/具整合式止血閥,,6250VI-MPR,組,6217.0,美敦力,衛部醫器輸字第026147號,"""美敦力""艾坦確保閥左心傳送系統(不含導引線)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""MEDTRONIC"" ATTAIN COMMAND+SUREVALVE LEFT-HEART DELIVERY SYSTEM                                                                                                                                                                                 ",0
108,CGS01ATT62M4,CGS01,配合心臟整流去顫器結合心房同步雙心室節律器使用左心室傳送系統/具整合式止血閥,,6250VIC;6250VIS,EA,6528.0,美敦力,衛部醫器輸字第026147號,"""美敦力""艾坦確保閥左心傳送系統                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ","""MEDTRONIC"" ATTAIN COMMAND+SUREVALVE LEFT-HEART DELIVERY SYSTEM                                                                                                                                                                                 ",0
108,CGS01ATTCSM4,CGS01,配合心臟整流去顫器結合心房同步雙心室節律器使用左心室傳送系統,,6250C;6250S,EA,6377.0,美敦力,衛署醫器輸字第020259號,"""美敦力""艾坦左心室傳送系統                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ","""MEDTRONIC"" ATTAIN COMMAND LEFT HEART DELIVERY SYSTEM                                                                                                                                                                                           ",0
108,CGS01SENSHM4,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,3 way(radiology)",,SENSH-12;14;16;18;20;22;24;26-28W,組,887.0,美敦力,衛部醫器輸字第025824號,“美敦力”森特爾倫特親水性塗層血管導引鞘,“MEDTRONIC” SENTRANT INTRODUCER SHEATH WITH HYDROPHILIC COATING,0
108,CGS010511MCD,CGS01,"SHEATH(w/dilator)/長度<16cm,side+v,gw(radiology)",,401-6:8-05M;401-0;1;4:9-11M,SET,804.0,埃默高,衛署醫器輸字第022941號,"""考迪斯""皮膜鞘導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""CORDIS""BRITE TIP INTERVENTIONAL SHEATH                                                                                                                                                                                                         ",0
108,CGS012335MCD,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve,3 way(radiology)",,401-0;1;4:9-23M;401-5:9-35M,SET,887.0,埃默高,衛署醫器輸字第022941號,"""考迪斯""皮膜鞘導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""CORDIS""BRITE TIP INTERVENTIONAL SHEATH                                                                                                                                                                                                         ",0
108,CGS01402ANCD,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve",,402-604A:611A,EA,456.0,埃默高,衛署醫器輸字第010043號,"""考迪斯""愛汎第引導套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""CORDIS"" AVANTI SHEATH                                                                                                                                                                                                                          ",0
108,CGS01402RNCD,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve",,402-604R:608R,EA,456.0,埃默高,衛署醫器輸字第010043號,"""考迪斯""愛汎第引導套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""CORDIS"" AVANTI SHEATH                                                                                                                                                                                                                          ",0
108,CGS014060TCD,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve",,405605T;402606T,組,887.0,埃默高,衛署醫器輸字第010043號,"""考迪斯"" 愛汎第引導套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ","""CORDIS"" AVANTI SHEATH (Without Guidewire)                                                                                                                                                                                                      ",0
108,CGS0150461CD,CGS01,"SHEATH(w/dilator)/長度<16cm,side+v,gw(radiology),needle",,504614Z:17Z,EA,834.0,埃默高,衛署醫器輸字第010043號,"""考迪斯""愛汎第引導套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""CORDIS"" AVANTI SHEATH                                                                                                                                                                                                                          ",0
108,CGS0150462CD,CGS01,"SHEATH(w/dilator)/長度16-40cm,side+v,gw(radiology),needl",,504624Z:27Z,EA,1235.0,埃默高,衛署醫器輸字第010043號,"""考迪斯""愛汎第引導套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""CORDIS"" AVANTI SHEATH                                                                                                                                                                                                                          ",0
108,CGS01504PNCD,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,504-604P:611P;402-604P:608P;(自980101起變更為504-604P:606P;402-604P:608P),EA,537.0,埃默高,衛署醫器輸字第010043號,"""考迪斯""愛汎第引導套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""CORDIS"" AVANTI SHEATH                                                                                                                                                                                                                          ",0
108,CGS01504TNCD,CGS01,"SHEATH(w/dilator)/長度16-40cm,sidearm+valve",,504-605T:611T;402-604T:611T,EA,887.0,埃默高,衛署醫器輸字第010043號,"""考迪斯""愛汎第引導套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""CORDIS"" AVANTI SHEATH                                                                                                                                                                                                                          ",0
108,CGS01504XNCD,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,504-604X:611X;402-604:611X,EA,537.0,埃默高,衛署醫器輸字第010043號,"""考迪斯""愛汎第引導套                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""CORDIS"" AVANTI SHEATH                                                                                                                                                                                                                          ",0
108,CGS016890MCD,CGS01,"SHEATH(w/dilator)/長度61cm以上,sidearm+valve,3 way",,401-6:8-90M,SET,2726.0,埃默高,衛署醫器輸字第022941號,"""考迪斯""皮膜鞘導引器                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ","""CORDIS""BRITE TIP INTERVENTIONAL SHEATH                                                                                                                                                                                                         ",0
108,FHGD46HEWRQM,FHGD4,主動脈根部人工血管(具主動脈竇設計),,HEWROOT00-24;26;28;30;32;34,條,57029.0,悅廷和,衛署醫器輸字第023905號,"""邁柯唯""英特佳主動脈根部人工血管                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ","""Maquet""InterGard CardioRoot Graft                                                                                                                                                                                                              ",0
108,CGS0108403AR,CGS01,INTRODUCER KIT(PEDIATRIC)W/SHE+DIL+G.W+SIDEPORT+SYRINGE+NEEDLE,,CW08403,SET,784.0,泰利福,衛署醫器輸字第021628號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""ARROW""PERCUTANEOUS SHEATH INTRODUCER SYSTEM                                                                                                                                                                                                    ",0
108,CGS0108503AR,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,(CP-08403;08503A自940701生效);(CP-08603;08603P自940701生效);(CP-08703;08803自940701生效);(CP-08903自940701);CP-08503,SET,537.0,泰利福,衛署醫器輸字第021628號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""ARROW""PERCUTANEOUS SHEATH INTRODUCER SYSTEM                                                                                                                                                                                                    ",0
108,CGS0109600AR,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle,保護套",,SI-09600;AK-09601,SET,875.0,泰利福,衛署醫器輸字第021628號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",PERCUTANEOUS INTRODUCER SYSTEM KIT                                                                                                                                                                                                              ,0
108,CGS0109800AR,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle",,CI-09800,組,715.0,泰利福,衛部醫器輸字第026384號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""ARROW""PERCUTANEOUS SHEATH INTRODUCER PRODUCT(S+D+G+N)8.5FR 10CM                                                                                                                                                                                ",0
108,CGS0109803AR,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle",,CI-9803;CI-9800,SET,715.0,泰利福,衛署醫器輸字第021628號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",PERCUTANEOUS INTRODUCER SYSTEM KIT                                                                                                                                                                                                              ,0
108,CGS0109808AR,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle,保護套",,SI-09808,SET,875.0,泰利福,衛署醫器輸字第021628號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",PERCUTANEOUS INTRODUCER SYSTEM KIT                                                                                                                                                                                                              ,0
108,CGS0109870AR,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle,保護套",,SI-09870E;SI-09875E,SET,875.0,泰利福,衛署醫器輸字第021628號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ",PERCUTANEOUS SHEATH INTRODUCER SET                                                                                                                                                                                                              ,0
108,CGS01CL711AR,CGS01,"FLEX SHEATH(w/dilator)/長度<16cm,sidearm+valve",,CL-07511;07611;07711;07811;07911;07011,SET,966.0,泰利福,衛署醫器輸字第021628號,"""亞諾""經皮導引鞘組(可彎折式))                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ","""ARROW""PERCUTANEOUS SHEATH INTRODUCER SYSTEM(SUPER ARROW KINK-RESISTANT)5:10FR 11CM(S+D+SIDEARM+V+3WAY)                                                                                                                                         ",0
108,CGS01CP711AR,CGS01,"FLEX SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,CP-07011;511;611;711;811;911,SET,1094.0,泰利福,衛署醫器輸字第021628號,"""亞諾""經皮導引鞘組(可彎折式)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ","""ARROW""PERCUTANEOUS SHEATH INTRODUCER SYSTEM                                                                                                                                                                                                    ",0
108,CGS01CW08NAR,CGS01,INTRODUCER KIT(PEDIATRIC)W/SHE+DIL+G.W+SIDEPORT+SYRINGE+NEEDLE,,CW-08503;08603;08903;(CW-08703;08803自1020801生效),EA,784.0,泰利福,衛署醫器輸字第021628號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""ARROW""PERCUTANEOUS SHEATH INTRODUCER SYSTEM                                                                                                                                                                                                    ",0
108,CGS01M7511AR,CGS01,"FLEX SHEATH(w/dilator)/長度<16cm,sidearm+valve",,CL-07511;07611;07711;07811;07911;07011,組,966.0,泰利福,衛部醫器輸字第028751號,"""亞諾""經皮導引鞘組(可彎折式)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ","""ARROW"" Percutaneous Sheath Introducer System with Cath-Gard(S+D+SV+3WAY)                                                                                                                                                                       ",0
108,CGS01M9600AR,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle,保護套",,SI-09600;09700;09808;09903-E,組,875.0,泰利福,衛部醫器輸字第028751號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""ARROW"" Percutaneous Sheath Introducer System with Cath-Gard(S+D+N+G+SV+Cath Guard)                                                                                                                                                             ",0
108,CGS01M9800AR,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle",,CI-09800;09803,組,715.0,泰利福,衛部醫器輸字第028751號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""ARROW"" Percutaneous Sheath Introducer System with Cath-Gard(SHE+DIL+SIDEPORT+G.W+NE+一般空針)                                                                                                                                                  ",0
108,CGS01M9880AR,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire,needle,保護套",,SI-09880;-SB;-AG;-LF;-SE;SI-09870-E;SI-09875-E;SI-09875-ESB;SI-09803-CV;SI-09806,組,875.0,泰利福,衛部醫器輸字第028751號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""ARROW"" Percutaneous Sheath Introducer System with Cath-Gard(S+D+N+G+SV+Cath Guard)                                                                                                                                                             ",0
108,CGS01MCP03AR,CGS01,"SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,CP-08403;08503;08603-P;08503-A;08603;08703;08803;08903,組,537.0,泰利福,衛部醫器輸字第028751號,"""亞諾""經皮導引鞘組                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ","""ARROW"" Percutaneous Sheath Introducer System with Cath-Gard(S+D+G+SV+3 WAY)                                                                                                                                                                    ",0
108,CGS01MCP11AR,CGS01,"FLEX SHEATH(w/dilator)/長度<16cm,sidearm+valve,guidewire",,CP-07511;07611;07711;07811;07911;07011;CP-07511-P;CP-07611-P,組,1094.0,泰利福,衛部醫器輸字第028751號,"""亞諾""經皮導引鞘組(可彎折式)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ","""ARROW"" Percutaneous Sheath Introducer System with Cath-Gard(S+D+SV+3WAY+Guide Wire)                                                                                                                                                            ",0
